date,txn_id,customer_id,customer_name,customer_type,product,sub_product,geography,channel,units,unit_price,discount,net_revenue,cogs
2025-08-15,T00586,C046,Harbor Bank,SMB,Cloud,Productivity Suite,EMEA,direct,268.6099,0.5566,0.0,149.5083,76.2492
2025-08-15,T00587,C047,Vector Labs,SMB,Cloud,Productivity Suite,APAC,direct,193.2291,0.5566,0.0,107.5513,54.8512
2025-08-15,T00588,C048,Lumen Energy,SMB,Cloud,Productivity Suite,Americas,partner,168.0141,0.5566,0.0,93.5166,47.6935
2025-08-15,T00589,C049,Praxis Health,SMB,Cloud,Productivity Suite,Americas,direct,255.0064,0.5566,0.0,141.9366,72.3876
2025-08-15,T00590,C050,Onyx Foods,SMB,Cloud,Productivity Suite,EMEA,direct,135.3421,0.5566,0.0,75.3314,38.419
2025-08-15,T00591,C051,Cinder Retail,SMB,Cloud,Productivity Suite,APAC,partner,147.5806,0.5566,0.0,82.1433,41.8931
2025-08-15,T00592,C052,Fable Systems,SMB,Cloud,Productivity Suite,Americas,direct,112.5675,0.5566,0.0,62.6551,31.9541
2025-08-15,T00593,C053,Granite Media,Advertiser,Search Ads,Brand ads,APAC,direct,6636.5841,0.3837,0.0,2546.5962,891.3087
2025-08-15,T00594,C054,Iris Group,Advertiser,Search Ads,Brand ads,Americas,partner,6004.3589,0.3837,0.0,2303.9982,806.3994
2025-08-15,T00595,C055,Juniper Robotics,Advertiser,Search Ads,Brand ads,EMEA,direct,5979.3622,0.3837,0.0,2294.4064,803.0422
2025-08-15,T00596,C056,Krill Logistics,Advertiser,Search Ads,Brand ads,APAC,direct,6130.6873,0.3837,0.0,2352.473,823.3656
2025-08-15,T00597,C057,Lattice Mobility,Advertiser,Search Ads,Brand ads,Americas,partner,4715.8428,0.3837,0.0,1809.5676,633.3487
2025-08-15,T00598,C058,Mosaic Bank,Advertiser,Search Ads,Brand ads,EMEA,direct,5386.6595,0.3837,0.0,2066.974,723.4409
2025-08-15,T00599,C059,Nimbus Labs,Advertiser,Search Ads,Brand ads,APAC,direct,3524.1479,0.3837,0.0,1352.2893,473.3013
2025-08-15,T00600,C060,Opal Energy,Advertiser,Search Ads,Brand ads,Americas,partner,3412.1602,0.3837,0.0,1309.3173,458.261
2025-08-15,T00601,C061,Pylon Health,Advertiser,Search Ads,Brand ads,EMEA,direct,5876.9289,0.3837,0.0,2255.1006,789.2852
2025-08-15,T00602,C062,Quartz Foods,Advertiser,Search Ads,Brand ads,APAC,direct,4785.7606,0.3837,0.0,1836.3965,642.7388
2025-08-15,T00603,C063,Rune Retail,Advertiser,Search Ads,Performance ads,Americas,partner,5163.866,0.3837,0.0,1981.4835,693.5192
2025-08-15,T00604,C064,Sable Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,6220.8539,0.3837,0.0,2387.0719,835.4751
2025-08-15,T00605,C065,Tundra Media,Advertiser,Search Ads,Performance ads,APAC,direct,5840.018,0.3837,0.0,2240.9372,784.328
2025-08-15,T00606,C066,Umber Group,Advertiser,Search Ads,Performance ads,Americas,partner,5526.0704,0.3837,0.0,2120.4689,742.1641
2025-08-15,T00607,C067,Vertex Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5428.9673,0.3837,0.0,2083.2084,729.1229
2025-08-15,T00608,C068,Willow Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,4074.2525,0.3837,0.0,1563.3759,547.1816
2025-08-15,T00609,C069,Xenon Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,2790.6168,0.3837,0.0,1070.8181,374.7863
2025-08-15,T00610,C070,Yield Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4675.5031,0.3837,0.0,1794.0884,627.9309
2025-08-15,T00611,C071,Zephyr Labs,Advertiser,Search Ads,Performance ads,APAC,direct,3817.3981,0.3837,0.0,1464.8156,512.6854
2025-08-15,T00612,C072,Northwind Energy,Advertiser,Search Ads,Performance ads,Americas,partner,4831.6882,0.3837,0.0,1854.0199,648.907
2025-08-15,T00613,C073,Bluepeak Health,Advertiser,Search Ads,Performance ads,EMEA,direct,6870.7724,0.3837,0.0,2636.4592,922.7607
2025-08-15,T00614,C074,Atlas Foods,Advertiser,Search Ads,Performance ads,APAC,direct,3797.9914,0.3837,0.0,1457.3688,510.0791
2025-08-15,T00615,C075,Ridgeline Retail,Advertiser,Search Ads,Performance ads,Americas,partner,2916.7374,0.3837,0.0,1119.2132,391.7246
2025-08-15,T00616,C076,Solent Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,3939.9973,0.3837,0.0,1511.8594,529.1508
2025-08-15,T00617,C077,Kestrel Media,Advertiser,Search Ads,Performance ads,APAC,direct,4143.1991,0.3837,0.0,1589.8322,556.4413
2025-08-15,T00618,C078,Marrow Group,Advertiser,Search Ads,Performance ads,Americas,partner,6027.8412,0.3837,0.0,2313.0088,809.5531
2025-08-15,T00619,C079,Quill Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5509.6641,0.3837,0.0,2114.1734,739.9607
2025-08-15,T00620,C080,Harbor Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,6373.7898,0.3837,0.0,2445.7566,856.0148
2025-08-15,T00621,C081,Vector Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,5628.3607,0.3837,0.0,2159.7198,755.9019
2025-08-15,T00622,C082,Lumen Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,4469.9199,0.3837,0.0,1715.2018,600.3206
2025-08-15,T00623,S01,Premium tier,Consumer,Subscriptions,Premium tier,APAC,direct,43740.0,0.251,0.0,10980.0,4611.6
2025-08-15,T00624,S02,Family tier,Consumer,Subscriptions,Family tier,Americas,partner,29160.0,0.251,0.0,7320.0,3074.4
2025-08-15,T00625,S03,Student tier,Consumer,Subscriptions,Student tier,EMEA,direct,9720.0,0.251,0.0,2440.0,1024.8
2025-08-15,T00626,S04,Enterprise seats,Consumer,Subscriptions,Enterprise seats,APAC,direct,14580.0,0.251,0.0,3660.0,1537.2
2025-08-15,T00627,D01,Retail channel,Channel,Devices & Network,Hardware,Americas,partner,31485.7143,0.42,0.0,13224.0,10314.72
2025-08-15,T00628,D02,Carrier channel,Channel,Devices & Network,Hardware,EMEA,direct,24857.1429,0.42,0.0,10440.0,8143.2
2025-08-15,T00629,D03,Online store,Channel,Devices & Network,Hardware,APAC,direct,18228.5714,0.42,0.0,7656.0,5971.68
2025-08-15,T00630,D04,Wholesale,Channel,Devices & Network,Hardware,Americas,partner,8285.7143,0.42,0.0,3480.0,2714.4
2025-11-15,T00631,C001,Helios Dynamics,Enterprise,Cloud,AI Infrastructure,APAC,direct,1285.8396,2.0787,106.915,2565.9599,1359.9587
2025-11-15,T00632,C002,VantaCore AI,Enterprise,Cloud,AI Infrastructure,Americas,direct,1030.6348,2.0787,85.6952,2056.6854,1090.0433
2025-11-15,T00633,C003,Corex Systems,Enterprise,Cloud,AI Infrastructure,Americas,partner,785.2456,2.0787,65.2916,1566.9984,830.5092
2025-11-15,T00634,C004,Northwind Systems,Enterprise,Cloud,AI Infrastructure,EMEA,direct,209.3725,2.0787,17.4089,417.8137,221.4413
2025-11-15,T00635,C005,Bluepeak Media,Enterprise,Cloud,AI Infrastructure,APAC,direct,200.0733,2.0787,16.6357,399.2567,211.606
2025-11-15,T00636,C006,Atlas Group,Enterprise,Cloud,AI Infrastructure,Americas,partner,213.2707,2.0787,17.733,425.5928,225.5642
2025-11-15,T00637,C007,Ridgeline Robotics,Enterprise,Cloud,AI Infrastructure,Americas,direct,210.2882,2.0787,17.485,419.6411,222.4098
2025-11-15,T00638,C008,Solent Logistics,Enterprise,Cloud,AI Infrastructure,EMEA,direct,210.6425,2.0787,17.5145,420.3481,222.7845
2025-11-15,T00639,C009,Kestrel Mobility,Enterprise,Cloud,Data Platform,APAC,partner,185.7648,2.0787,15.446,370.7034,196.4728
2025-11-15,T00640,C010,Marrow Bank,Enterprise,Cloud,Data Platform,Americas,direct,190.465,2.0787,15.8368,380.0828,201.4439
2025-11-15,T00641,C011,Quill Labs,Enterprise,Cloud,Data Platform,Americas,direct,189.3317,2.0787,15.7426,377.8213,200.2453
2025-11-15,T00642,C012,Harbor Energy,Enterprise,Cloud,Data Platform,EMEA,partner,196.8561,2.0787,16.3682,392.8365,208.2034
2025-11-15,T00643,C013,Vector Health,Mid-market,Cloud,AI Infrastructure,APAC,direct,242.5371,1.4703,7.132,349.4703,185.2193
2025-11-15,T00644,C014,Lumen Foods,Mid-market,Cloud,AI Infrastructure,Americas,direct,264.2383,1.4703,7.7702,380.7394,201.7919
2025-11-15,T00645,C015,Praxis Retail,Mid-market,Cloud,AI Infrastructure,Americas,partner,213.4737,1.4703,6.2774,307.593,163.0243
2025-11-15,T00646,C016,Onyx Systems,Mid-market,Cloud,AI Infrastructure,EMEA,direct,163.087,1.4703,4.7957,234.9911,124.5453
2025-11-15,T00647,C017,Cinder Media,Mid-market,Cloud,Data Platform,APAC,direct,178.2402,1.4703,5.2413,256.8252,136.1173
2025-11-15,T00648,C018,Fable Group,Mid-market,Cloud,Data Platform,Americas,partner,95.6018,1.4703,2.8113,137.752,73.0086
2025-11-15,T00649,C019,Granite Robotics,Mid-market,Cloud,Data Platform,Americas,direct,203.8472,1.4703,5.9943,293.7222,155.6728
2025-11-15,T00650,C020,Iris Logistics,Mid-market,Cloud,Data Platform,EMEA,direct,185.5249,1.4703,5.4555,267.3217,141.6805
2025-11-15,T00651,C021,Juniper Mobility,Mid-market,Cloud,Data Platform,APAC,partner,196.3937,1.4703,5.7752,282.9825,149.9807
2025-11-15,T00652,C022,Krill Bank,Mid-market,Cloud,Data Platform,Americas,direct,149.591,1.4703,4.3989,215.5447,114.2387
2025-11-15,T00653,C023,Lattice Labs,Mid-market,Cloud,Data Platform,Americas,direct,226.6925,1.4703,6.6661,326.6398,173.1191
2025-11-15,T00654,C024,Mosaic Energy,Mid-market,Cloud,Data Platform,EMEA,partner,212.9129,1.4703,6.2609,306.7849,162.596
2025-11-15,T00655,C025,Nimbus Health,Mid-market,Cloud,Data Platform,APAC,direct,198.3822,1.4703,5.8336,285.8477,151.4993
2025-11-15,T00656,C026,Opal Foods,Mid-market,Cloud,Data Platform,Americas,direct,119.159,1.4703,3.504,171.6955,90.9986
2025-11-15,T00657,C027,Pylon Retail,Mid-market,Cloud,Data Platform,Americas,partner,167.5581,1.4703,4.9272,241.4335,127.9598
2025-11-15,T00658,C028,Quartz Systems,Mid-market,Cloud,Data Platform,EMEA,direct,92.3485,1.4703,2.7156,133.0644,70.5241
2025-11-15,T00659,C029,Rune Media,SMB,Cloud,Productivity Suite,APAC,direct,168.1918,0.5577,0.0,93.8005,49.7143
2025-11-15,T00660,C030,Sable Group,SMB,Cloud,Productivity Suite,Americas,partner,286.2755,0.5577,0.0,159.6559,84.6176
2025-11-15,T00661,C031,Tundra Robotics,SMB,Cloud,Productivity Suite,Americas,direct,294.2916,0.5577,0.0,164.1264,86.987
2025-11-15,T00662,C032,Umber Logistics,SMB,Cloud,Productivity Suite,EMEA,direct,340.9023,0.5577,0.0,190.1212,100.7642
2025-11-15,T00663,C033,Vertex Mobility,SMB,Cloud,Productivity Suite,APAC,partner,217.6924,0.5577,0.0,121.407,64.3457
2025-11-15,T00664,C034,Willow Bank,SMB,Cloud,Productivity Suite,Americas,direct,229.8251,0.5577,0.0,128.1735,67.9319
2025-11-15,T00665,C035,Xenon Labs,SMB,Cloud,Productivity Suite,Americas,direct,253.2694,0.5577,0.0,141.2484,74.8616
2025-11-15,T00666,C036,Yield Energy,SMB,Cloud,Productivity Suite,EMEA,partner,178.2006,0.5577,0.0,99.3825,52.6727
2025-11-15,T00667,C037,Zephyr Health,SMB,Cloud,Productivity Suite,APAC,direct,161.4479,0.5577,0.0,90.0395,47.7209
2025-11-15,T00668,C038,Northwind Foods,SMB,Cloud,Productivity Suite,Americas,direct,254.5356,0.5577,0.0,141.9545,75.2359
2025-11-15,T00669,C039,Bluepeak Retail,SMB,Cloud,Productivity Suite,Americas,partner,189.0847,0.5577,0.0,105.4526,55.8899
2025-11-15,T00670,C040,Atlas Systems,SMB,Cloud,Productivity Suite,EMEA,direct,284.6183,0.5577,0.0,158.7316,84.1278
2025-11-15,T00671,C041,Ridgeline Media,SMB,Cloud,Productivity Suite,APAC,direct,246.2177,0.5577,0.0,137.3156,72.7773
2025-11-15,T00672,C042,Solent Group,SMB,Cloud,Productivity Suite,Americas,partner,308.3372,0.5577,0.0,171.9597,91.1386
2025-11-15,T00673,C043,Kestrel Robotics,SMB,Cloud,Productivity Suite,Americas,direct,288.4435,0.5577,0.0,160.8649,85.2584
2025-11-15,T00674,C044,Marrow Logistics,SMB,Cloud,Productivity Suite,EMEA,direct,213.8992,0.5577,0.0,119.2916,63.2245
2025-11-15,T00675,C045,Quill Mobility,SMB,Cloud,Productivity Suite,APAC,partner,308.259,0.5577,0.0,171.916,91.1155
2025-11-15,T00676,C046,Harbor Bank,SMB,Cloud,Productivity Suite,Americas,direct,303.3857,0.5577,0.0,169.1982,89.6751
2025-11-15,T00677,C047,Vector Labs,SMB,Cloud,Productivity Suite,Americas,direct,234.2285,0.5577,0.0,130.6293,69.2335
2025-11-15,T00678,C048,Lumen Energy,SMB,Cloud,Productivity Suite,EMEA,partner,207.0122,0.5577,0.0,115.4507,61.1889
2025-11-15,T00679,C049,Praxis Health,SMB,Cloud,Productivity Suite,APAC,direct,286.2062,0.5577,0.0,159.6172,84.5971
2025-11-15,T00680,C050,Onyx Foods,SMB,Cloud,Productivity Suite,Americas,direct,164.1473,0.5577,0.0,91.545,48.5188
2025-11-15,T00681,C051,Cinder Retail,SMB,Cloud,Productivity Suite,Americas,partner,181.2172,0.5577,0.0,101.0648,53.5644
2025-11-15,T00682,C052,Fable Systems,SMB,Cloud,Productivity Suite,EMEA,direct,130.7251,0.5577,0.0,72.9054,38.6399
2025-11-15,T00683,C053,Granite Media,Advertiser,Search Ads,Brand ads,APAC,direct,7239.8517,0.4042,0.0,2926.6552,1024.3293
2025-11-15,T00684,C054,Iris Group,Advertiser,Search Ads,Brand ads,Americas,partner,6372.0356,0.4042,0.0,2575.8471,901.5465
2025-11-15,T00685,C055,Juniper Robotics,Advertiser,Search Ads,Brand ads,EMEA,direct,6372.5876,0.4042,0.0,2576.0703,901.6246
2025-11-15,T00686,C056,Krill Logistics,Advertiser,Search Ads,Brand ads,APAC,direct,6761.7004,0.4042,0.0,2733.3662,956.6782
2025-11-15,T00687,C057,Lattice Mobility,Advertiser,Search Ads,Brand ads,Americas,partner,5366.7597,0.4042,0.0,2169.472,759.3152
2025-11-15,T00688,C058,Mosaic Bank,Advertiser,Search Ads,Brand ads,EMEA,direct,6122.2277,0.4042,0.0,2474.8642,866.2025
2025-11-15,T00689,C059,Nimbus Labs,Advertiser,Search Ads,Brand ads,APAC,direct,3884.8211,0.4042,0.0,1570.4095,549.6433
2025-11-15,T00690,C060,Opal Energy,Advertiser,Search Ads,Brand ads,Americas,partner,3640.5187,0.4042,0.0,1471.6521,515.0782
2025-11-15,T00691,C061,Pylon Health,Advertiser,Search Ads,Brand ads,EMEA,direct,6232.0266,0.4042,0.0,2519.2496,881.7373
2025-11-15,T00692,C062,Quartz Foods,Advertiser,Search Ads,Brand ads,APAC,direct,5219.6222,0.4042,0.0,2109.9927,738.4975
2025-11-15,T00693,C063,Rune Retail,Advertiser,Search Ads,Performance ads,Americas,partner,5839.5746,0.4042,0.0,2360.6038,826.2113
2025-11-15,T00694,C064,Sable Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,7099.5063,0.4042,0.0,2869.9216,1004.4726
2025-11-15,T00695,C065,Tundra Media,Advertiser,Search Ads,Performance ads,APAC,direct,6504.0875,0.4042,0.0,2629.2281,920.2298
2025-11-15,T00696,C066,Umber Group,Advertiser,Search Ads,Performance ads,Americas,partner,5940.9134,0.4042,0.0,2401.5692,840.5492
2025-11-15,T00697,C067,Vertex Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5745.3184,0.4042,0.0,2322.5014,812.8755
2025-11-15,T00698,C068,Willow Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,4397.3421,0.4042,0.0,1777.5922,622.1573
2025-11-15,T00699,C069,Xenon Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,3128.3944,0.4042,0.0,1264.6297,442.6204
2025-11-15,T00700,C070,Yield Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,5342.4586,0.4042,0.0,2159.6484,755.877
2025-11-15,T00701,C071,Zephyr Labs,Advertiser,Search Ads,Performance ads,APAC,direct,4291.3749,0.4042,0.0,1734.7558,607.1645
2025-11-15,T00702,C072,Northwind Energy,Advertiser,Search Ads,Performance ads,Americas,partner,5242.7276,0.4042,0.0,2119.3329,741.7665
2025-11-15,T00703,C073,Bluepeak Health,Advertiser,Search Ads,Performance ads,EMEA,direct,7278.721,0.4042,0.0,2942.3678,1029.8287
2025-11-15,T00704,C074,Atlas Foods,Advertiser,Search Ads,Performance ads,APAC,direct,4063.0837,0.4042,0.0,1642.4708,574.8648
2025-11-15,T00705,C075,Ridgeline Retail,Advertiser,Search Ads,Performance ads,Americas,partner,3235.9816,0.4042,0.0,1308.121,457.8424
2025-11-15,T00706,C076,Solent Systems,Advertiser,Search Ads,Performance ads,EMEA,direct,4493.765,0.4042,0.0,1816.5704,635.7997
2025-11-15,T00707,C077,Kestrel Media,Advertiser,Search Ads,Performance ads,APAC,direct,4693.7599,0.4042,0.0,1897.4169,664.0959
2025-11-15,T00708,C078,Marrow Group,Advertiser,Search Ads,Performance ads,Americas,partner,6607.8455,0.4042,0.0,2671.1715,934.91
2025-11-15,T00709,C079,Quill Robotics,Advertiser,Search Ads,Performance ads,EMEA,direct,5859.8781,0.4042,0.0,2368.8113,829.084
2025-11-15,T00710,C080,Harbor Logistics,Advertiser,Search Ads,Performance ads,APAC,direct,6774.556,0.4042,0.0,2738.563,958.497
2025-11-15,T00711,C081,Vector Mobility,Advertiser,Search Ads,Performance ads,Americas,partner,6175.0309,0.4042,0.0,2496.2095,873.6733
2025-11-15,T00712,C082,Lumen Bank,Advertiser,Search Ads,Performance ads,EMEA,direct,5073.529,0.4042,0.0,2050.9357,717.8275
2025-11-15,T00713,S01,Premium tier,Consumer,Subscriptions,Premium tier,APAC,direct,44460.0,0.2551,0.0,11340.0,4762.8
2025-11-15,T00714,S02,Family tier,Consumer,Subscriptions,Family tier,Americas,partner,29640.0,0.2551,0.0,7560.0,3175.2
2025-11-15,T00715,S03,Student tier,Consumer,Subscriptions,Student tier,EMEA,direct,9880.0,0.2551,0.0,2520.0,1058.4
2025-11-15,T00716,S04,Enterprise seats,Consumer,Subscriptions,Enterprise seats,APAC,direct,14820.0,0.2551,0.0,3780.0,1587.6
2025-11-15,T00717,D01,Retail channel,Channel,Devices & Network,Hardware,Americas,partner,36280.9524,0.42,0.0,15238.0,11885.64
2025-11-15,T00718,D02,Carrier channel,Channel,Devices & Network,Hardware,EMEA,direct,28642.8571,0.42,0.0,12030.0,9383.4
2025-11-15,T00719,D03,Online store,Channel,Devices & Network,Hardware,APAC,direct,21004.7619,0.42,0.0,8822.0,6881.16
2025-11-15,T00720,D04,Wholesale,Channel,Devices & Network,Hardware,Americas,partner,9547.619,0.42,0.0,4010.0,3127.8
2026-02-15,T00721,C001,Helios Dynamics,Enterprise,Cloud,AI Infrastructure,Americas,direct,919.6657,2.2878,84.1605,2019.8508,1090.7194
2026-02-15,T00722,C002,VantaCore AI,Enterprise,Cloud,AI Infrastructure,EMEA,direct,735.0359,2.2878,67.2646,1614.3504,871.7492
2026-02-15,T00723,C003,Corex Systems,Enterprise,Cloud,AI Infrastructure,APAC,partner,560.8568,2.2878,51.3251,1231.803,665.1736
2026-02-15,T00724,C004,Northwind Systems,Enterprise,Cloud,AI Infrastructure,Americas,direct,149.9558,2.2878,13.7228,329.3462,177.8469
2026-02-15,T00725,C005,Bluepeak Media,Enterprise,Cloud,AI Infrastructure,Americas,direct,145.1959,2.2878,13.2872,318.892,172.2017
2026-02-15,T00726,C006,Atlas Group,Enterprise,Cloud,AI Infrastructure,EMEA,partner,151.9776,2.2878,13.9078,333.7865,180.2447
2026-02-15,T00727,C007,Ridgeline Robotics,Enterprise,Cloud,AI Infrastructure,APAC,direct,150.4273,2.2878,13.7659,330.3817,178.4061
2026-02-15,T00728,C008,Solent Logistics,Enterprise,Cloud,AI Infrastructure,Americas,direct,150.6102,2.2878,13.7826,330.7834,178.623
2026-02-15,T00729,C009,Kestrel Mobility,Enterprise,Cloud,Data Platform,Americas,partner,140.1744,2.0828,11.6782,280.277,151.3496
2026-02-15,T00730,C010,Marrow Bank,Enterprise,Cloud,Data Platform,EMEA,direct,142.6765,2.0828,11.8867,285.28,154.0512
2026-02-15,T00731,C011,Quill Labs,Enterprise,Cloud,Data Platform,APAC,direct,142.0742,2.0828,11.8365,284.0757,153.4009
2026-02-15,T00732,C012,Harbor Energy,Enterprise,Cloud,Data Platform,Americas,partner,146.0991,2.0828,12.1718,292.1234,157.7467
2026-02-15,T00733,C013,Vector Health,Mid-market,Cloud,AI Infrastructure,Americas,direct,178.8913,1.6182,5.7896,283.6923,153.1938
2026-02-15,T00734,C014,Lumen Foods,Mid-market,Cloud,AI Infrastructure,EMEA,direct,205.301,1.6182,6.6444,325.5738,175.8098
2026-02-15,T00735,C015,Praxis Retail,Mid-market,Cloud,AI Infrastructure,APAC,partner,159.7291,1.6182,5.1695,253.3041,136.7842
2026-02-15,T00736,C016,Onyx Systems,Mid-market,Cloud,AI Infrastructure,Americas,direct,130.0355,1.6182,4.2085,206.215,111.3561
2026-02-15,T00737,C017,Cinder Media,Mid-market,Cloud,Data Platform,Americas,direct,124.6144,1.4732,3.6716,179.9104,97.1516
2026-02-15,T00738,C018,Fable Group,Mid-market,Cloud,Data Platform,EMEA,partner,73.2723,1.4732,2.1589,105.7859,57.1244
2026-02-15,T00739,C019,Granite Robotics,Mid-market,Cloud,Data Platform,APAC,direct,151.0249,1.4732,4.4498,218.0402,117.7417
2026-02-15,T00740,C020,Iris Logistics,Mid-market,Cloud,Data Platform,Americas,direct,130.0474,1.4732,3.8317,187.7542,101.3873
2026-02-15,T00741,C021,Juniper Mobility,Mid-market,Cloud,Data Platform,Americas,partner,142.0345,1.4732,4.1849,205.0603,110.7325
2026-02-15,T00742,C022,Krill Bank,Mid-market,Cloud,Data Platform,EMEA,direct,109.4278,1.4732,3.2242,157.9849,85.3118
2026-02-15,T00743,C023,Lattice Labs,Mid-market,Cloud,Data Platform,APAC,direct,173.9314,1.4732,5.1247,251.111,135.5999
2026-02-15,T00744,C024,Mosaic Energy,Mid-market,Cloud,Data Platform,Americas,partner,160.9734,1.4732,4.7429,232.4031,125.4977
2026-02-15,T00745,C025,Nimbus Health,Mid-market,Cloud,Data Platform,Americas,direct,144.4738,1.4732,4.2568,208.582,112.6343
2026-02-15,T00746,C026,Opal Foods,Mid-market,Cloud,Data Platform,EMEA,direct,91.0282,1.4732,2.6821,131.4207,70.9672
2026-02-15,T00747,C027,Pylon Retail,Mid-market,Cloud,Data Platform,APAC,partner,118.6733,1.4732,3.4966,171.3329,92.5198
2026-02-15,T00748,C028,Quartz Systems,Mid-market,Cloud,Data Platform,Americas,direct,70.5679,1.4732,2.0792,101.8814,55.0159
2026-02-15,T00749,C029,Rune Media,SMB,Cloud,Productivity Suite,Americas,direct,133.7679,0.5588,0.0,74.7495,40.3647
2026-02-15,T00750,C030,Sable Group,SMB,Cloud,Productivity Suite,EMEA,partner,209.7955,0.5588,0.0,117.2338,63.3062
2026-02-15,T00751,C031,Tundra Robotics,SMB,Cloud,Productivity Suite,APAC,direct,219.484,0.5588,0.0,122.6476,66.2297
2026-02-15,T00752,C032,Umber Logistics,SMB,Cloud,Productivity Suite,Americas,direct,270.828,0.5588,0.0,151.3387,81.7229
2026-02-15,T00753,C033,Vertex Mobility,SMB,Cloud,Productivity Suite,Americas,partner,166.4696,0.5588,0.0,93.0232,50.2325
2026-02-15,T00754,C034,Willow Bank,SMB,Cloud,Productivity Suite,EMEA,direct,173.2524,0.5588,0.0,96.8135,52.2793
2026-02-15,T00755,C035,Xenon Labs,SMB,Cloud,Productivity Suite,APAC,direct,185.6804,0.5588,0.0,103.7582,56.0294
2026-02-15,T00756,C036,Yield Energy,SMB,Cloud,Productivity Suite,Americas,partner,141.1226,0.5588,0.0,78.8593,42.584
2026-02-15,T00757,C037,Zephyr Health,SMB,Cloud,Productivity Suite,Americas,direct,128.5826,0.5588,0.0,71.852,38.8001
2026-02-15,T00758,C038,Northwind Foods,SMB,Cloud,Productivity Suite,EMEA,direct,186.3583,0.5588,0.0,104.137,56.234
2026-02-15,T00759,C039,Bluepeak Retail,SMB,Cloud,Productivity Suite,APAC,partner,148.6713,0.5588,0.0,83.0775,44.8619
2026-02-15,T00760,C040,Atlas Systems,SMB,Cloud,Productivity Suite,Americas,direct,207.9717,0.5588,0.0,116.2146,62.7559
2026-02-15,T00761,C041,Ridgeline Media,SMB,Cloud,Productivity Suite,Americas,direct,181.9588,0.5588,0.0,101.6786,54.9064
2026-02-15,T00762,C042,Solent Group,SMB,Cloud,Productivity Suite,EMEA,partner,237.0223,0.5588,0.0,132.4481,71.5219
2026-02-15,T00763,C043,Kestrel Robotics,SMB,Cloud,Productivity Suite,APAC,direct,212.2947,0.5588,0.0,118.6303,64.0604
2026-02-15,T00764,C044,Marrow Logistics,SMB,Cloud,Productivity Suite,Americas,direct,164.2652,0.5588,0.0,91.7914,49.5673
2026-02-15,T00765,C045,Quill Mobility,SMB,Cloud,Productivity Suite,Americas,partner,236.9286,0.5588,0.0,132.3957,71.4937
2026-02-15,T00766,C046,Harbor Bank,SMB,Cloud,Productivity Suite,EMEA,direct,230.9759,0.5588,0.0,129.0693,69.6974
2026-02-15,T00767,C047,Vector Labs,SMB,Cloud,Productivity Suite,APAC,direct,175.6284,0.5588,0.0,98.1412,52.9962
2026-02-15,T00768,C048,Lumen Energy,SMB,Cloud,Productivity Suite,Americas,partner,160.1481,0.5588,0.0,89.4907,48.325
2026-02-15,T00769,C049,Praxis Health,SMB,Cloud,Productivity Suite,Americas,direct,209.7176,0.5588,0.0,117.1902,63.2827
2026-02-15,T00770,C050,Onyx Foods,SMB,Cloud,Productivity Suite,EMEA,direct,130.6806,0.5588,0.0,73.0243,39.4331
2026-02-15,T00771,C051,Cinder Retail,SMB,Cloud,Productivity Suite,APAC,partner,143.2608,0.5588,0.0,80.0541,43.2292
2026-02-15,T00772,C052,Fable Systems,SMB,Cloud,Productivity Suite,Americas,direct,102.6829,0.5588,0.0,57.3792,30.9848
2026-02-15,T00773,C053,Granite Media,Advertiser,Search Ads,Brand ads,APAC,direct,6444.2761,0.3926,0.0,2529.9719,885.4902
2026-02-15,T00774,C054,Iris Group,Advertiser,Search Ads,Brand ads,Americas,partner,5696.0274,0.3926,0.0,2236.2154,782.6754
2026-02-15,T00775,C055,Juniper Robotics,Advertiser,Search Ads,Brand ads,EMEA,direct,5895.1586,0.3926,0.0,2314.3927,810.0375
2026-02-15,T00776,C056,Krill Logistics,Advertiser,Search Ads,Brand ads,APAC,direct,6454.1889,0.3926,0.0,2533.8636,886.8523
2026-02-15,T00777,C057,Lattice Mobility,Advertiser,Search Ads,Brand ads,Americas,partner,5116.0529,0.3926,0.0,2008.522,702.9827
2026-02-15,T00778,C058,Mosaic Bank,Advertiser,Search Ads,Brand ads,EMEA,direct,5660.5587,0.3926,0.0,2222.2906,777.8017
2026-02-15,T00779,C059,Nimbus Labs,Advertiser,Search Ads,Brand ads,APAC,direct,3476.4645,0.3926,0.0,1364.8325,477.6914
2026-02-15,T00780,C060,Opal Energy,Advertiser,Search Ads,Brand ads,Americas,partner,3237.9866,0.3926,0.0,1271.208,444.9228
